경도,위도,ADDRESS,행정동코드,do,si,gu,dong,설치개수
127.1355768,37.44981405,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1362792,37.449666,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1306714,37.4420109,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1305404,37.44258663,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1407602,37.46305246,경기도 성남시 수정구 위례동,4113162500,경기도,성남시,수정구,위례동,1
127.1373861,37.44183476,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.1282845,37.44221862,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1304103,37.44309027,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1301812,37.44335891,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1288324,37.44467357,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1282165,37.44515561,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1346725,37.44392346,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1351136,37.44290847,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.134744,37.44359959,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1250557,37.44290665,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1250608,37.44246516,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1389924,37.44861349,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1351621,37.44557599,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1354396,37.44502837,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.135629,37.4462462,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1364929,37.44482881,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1262449,37.441708,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1405165,37.45074208,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1388391,37.44818887,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1388534,37.44792767,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1403123,37.44090992,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.1408885,37.43894976,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.125765,37.44508347,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1364468,37.44589174,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1366551,37.44546975,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1363243,37.44573766,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1259683,37.44412082,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1262485,37.44432113,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1294205,37.44854348,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.133818,37.44746743,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1546548,37.44779827,경기도 성남시 수정구 단대동,4113159000,경기도,성남시,수정구,단대동,1
127.0790436,37.41934607,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.0793418,37.41897895,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.0800193,37.41808315,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.0844902,37.40437645,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.0851146,37.40503906,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.1261561,37.43865271,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1327836,37.43621449,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1231771,37.44022558,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.126222,37.44465433,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1285358,37.44198619,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1289208,37.44191694,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.0989234,37.4498741,경기도 성남시 수정구 신촌동,4113163000,경기도,성남시,수정구,신촌동,1
127.130956,37.45357372,경기도 성남시 수정구 복정동,4113162000,경기도,성남시,수정구,복정동,1
127.1372754,37.45937778,경기도 성남시 수정구 복정동,4113162000,경기도,성남시,수정구,복정동,1
127.0734318,37.40256939,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.0809672,37.4172435,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.0809672,37.4172435,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.0809672,37.4172435,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.1395352,37.45056375,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1369059,37.45021121,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1287201,37.4387527,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1412455,37.44826042,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1406515,37.44980595,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1522855,37.45344906,경기도 성남시 수정구 산성동,4113160000,경기도,성남시,수정구,산성동,1
127.1359552,37.46016109,경기도 성남시 수정구 복정동,4113162000,경기도,성남시,수정구,복정동,1
127.0759027,37.40739141,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.1368023,37.4612035,경기도 성남시 수정구 복정동,4113162000,경기도,성남시,수정구,복정동,1
127.1253959,37.44183689,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1374188,37.44391647,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.136993,37.44359799,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1346882,37.44649162,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1364047,37.4426656,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1351604,37.44670232,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1373917,37.44332156,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1220354,37.41408602,경기도 성남시 분당구 야탑1동,4113562000,경기도,성남시,분당구,야탑1동,1
127.1362909,37.44371902,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1359664,37.4444285,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.136483,37.44372042,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1362655,37.44297996,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1402052,37.45028929,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1404719,37.44969652,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1401227,37.44959486,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1398527,37.45047595,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1402921,37.44861393,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1395444,37.44877069,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1047407,37.45489214,경기도 성남시 수정구 신촌동,4113163000,경기도,성남시,수정구,신촌동,1
127.1055306,37.45500624,경기도 성남시 수정구 신촌동,4113163000,경기도,성남시,수정구,신촌동,1
127.1060169,37.45498288,경기도 성남시 수정구 신촌동,4113163000,경기도,성남시,수정구,신촌동,1
127.1414887,37.44973093,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1413576,37.45032468,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1408769,37.45085283,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1410597,37.45068295,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1411586,37.45092696,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1288319,37.44667394,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1404294,37.45143527,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1259251,37.43421773,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1316997,37.44495594,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1480989,37.45086898,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1482231,37.45087888,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1483043,37.44969005,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.167694,37.46339809,경기도 성남시 수정구 양지동,4113161000,경기도,성남시,수정구,양지동,1
127.1635119,37.45827757,경기도 성남시 수정구 양지동,4113161000,경기도,성남시,수정구,양지동,1
127.1621597,37.45789857,경기도 성남시 수정구 양지동,4113161000,경기도,성남시,수정구,양지동,1
127.1621457,37.45814175,경기도 성남시 수정구 양지동,4113161000,경기도,성남시,수정구,양지동,1
127.1474681,37.44768366,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1474354,37.44558393,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1623231,37.45844937,경기도 성남시 수정구 양지동,4113161000,경기도,성남시,수정구,양지동,1
127.1619429,37.45706805,경기도 성남시 수정구 양지동,4113161000,경기도,성남시,수정구,양지동,1
127.1481169,37.44927421,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1485995,37.44957504,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1475372,37.44756702,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.137558,37.44360211,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1614479,37.45584809,경기도 성남시 수정구 양지동,4113161000,경기도,성남시,수정구,양지동,1
127.1472185,37.44378022,경기도 성남시 수정구 신흥3동,4113153000,경기도,성남시,수정구,신흥3동,1
127.1402501,37.44636094,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1532525,37.45088793,경기도 성남시 수정구 산성동,4113160000,경기도,성남시,수정구,산성동,1
127.1252743,37.44062855,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.0973147,37.43417424,경기도 성남시 수정구 고등동,4113164000,경기도,성남시,수정구,고등동,1
127.1309114,37.44177839,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1388411,37.45097319,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1348625,37.44706057,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1347882,37.44761869,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.13436,37.44751644,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1343429,37.44703875,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1220354,37.41408602,경기도 성남시 분당구 야탑1동,4113562000,경기도,성남시,분당구,야탑1동,1
127.1378307,37.44446011,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1343866,37.44421872,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1327836,37.43621449,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.141938,37.44105687,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.1424048,37.44174507,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.140657,37.45130177,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1351986,37.44927966,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1363989,37.45006334,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1028427,37.41974506,경기도 성남시 수정구 시흥동,4113165000,경기도,성남시,수정구,시흥동,1
127.1351475,37.4497929,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1353873,37.44957839,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1358604,37.44971701,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1362096,37.44981867,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1366602,37.44994811,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1367297,37.44980445,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1286079,37.44161728,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1289359,37.44159267,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1286323,37.44048211,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1282638,37.44107411,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1306565,37.44231716,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1251159,37.45230525,경기도 성남시 수정구 복정동,4113162000,경기도,성남시,수정구,복정동,1
127.1222993,37.45638426,경기도 성남시 수정구 복정동,4113162000,경기도,성남시,수정구,복정동,1
127.1302043,37.44233186,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1404874,37.45130954,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1404785,37.45110223,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1337101,37.44800728,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1346155,37.44102159,경기도 성남시 수정구 수진1동,4113157000,경기도,성남시,수정구,수진1동,1
127.1386204,37.45050303,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1487885,37.44985573,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1275997,37.434996,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1264832,37.4406555,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1448805,37.44962933,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1369797,37.44180476,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.1369797,37.44180476,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.1288473,37.44241199,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1288627,37.44206068,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1285432,37.44231964,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.128354,37.44206595,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1280817,37.44216306,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1275997,37.434996,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1272411,37.4337679,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1265134,37.43999794,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1264663,37.44015979,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1303059,37.44332378,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.130297,37.44311647,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1301173,37.44301603,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1261697,37.4423472,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1261581,37.44140099,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1409814,37.44961912,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1410232,37.44991677,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1408179,37.45007748,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1407134,37.45032001,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1384825,37.44872692,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1387376,37.44817011,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1386538,37.44857498,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1290764,37.44214335,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1278114,37.44598161,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1276958,37.44620603,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1276255,37.44642176,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1274638,37.44671793,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1403123,37.44090992,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.1403618,37.44054084,경기도 성남시 수정구 신흥1동,4113151000,경기도,성남시,수정구,신흥1동,1
127.1392588,37.44804775,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1395661,37.44786076,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1393377,37.44806635,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1279575,37.44215314,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.122473,37.44439232,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1195534,37.44182962,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1255591,37.44432505,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1255591,37.44432505,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1259056,37.44465199,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1259061,37.44460694,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1260032,37.44500413,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1254138,37.44515296,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1254782,37.44447763,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1257476,37.4446328,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1259491,37.44479648,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1298219,37.44413119,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1287486,37.44507843,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1286107,37.44527565,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1284355,37.44576995,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1283028,37.44551667,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1284418,37.44522034,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1286272,37.44482524,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1284253,37.4446976,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1280542,37.44551484,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1281313,37.44568661,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1281266,37.4451189,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.128382,37.44453509,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1343778,37.4440024,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1324493,37.44365489,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1354026,37.44333408,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1348998,37.44283482,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1220354,37.41408602,경기도 성남시 분당구 야탑1동,4113562000,경기도,성남시,분당구,야탑1동,1
127.134988,37.44302469,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1349812,37.44361034,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1349647,37.44406976,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1351401,37.44355744,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1347693,37.4433655,경기도 성남시 수정구 태평3동,4113156000,경기도,성남시,수정구,태평3동,1
127.1250142,37.44259096,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.125587,37.44289255,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1250996,37.44205095,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1249676,37.4417346,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1252015,37.44300684,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1256815,37.44254183,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1256077,37.4430549,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1247075,37.44467017,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.125655,37.44384819,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1257162,37.44149685,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1389781,37.44789253,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1388881,37.448838,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1391659,37.44827235,경기도 성남시 수정구 태평4동,4113156100,경기도,성남시,수정구,태평4동,1
127.1371865,37.44446443,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.136691,37.44430763,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1375766,37.44493583,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1349556,37.44584481,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1352437,37.44536033,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1351771,37.44623389,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1352538,37.44447736,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1348829,37.44528561,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.134874,37.44606047,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1359072,37.44466234,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1358607,37.4457523,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1359485,37.44598722,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.136296,37.44525088,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1368526,37.44500264,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.136771,37.4452183,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.136157,37.44652938,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.136127,37.44618676,경기도 성남시 수정구 태평2동,4113155000,경기도,성남시,수정구,태평2동,1
127.1260777,37.44442799,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.126275,37.44398793,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1327836,37.43621449,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1631714,37.45941952,경기도 성남시 수정구 양지동,4113161000,경기도,성남시,수정구,양지동,1
127.1299869,37.43768074,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1344232,37.44005604,경기도 성남시 수정구 수진1동,4113157000,경기도,성남시,수정구,수진1동,1
127.1445605,37.44198593,경기도 성남시 수정구 신흥3동,4113153000,경기도,성남시,수정구,신흥3동,1
127.1447938,37.44930432,경기도 성남시 수정구 신흥2동,4113152000,경기도,성남시,수정구,신흥2동,1
127.1030378,37.45362676,경기도 성남시 수정구 신촌동,4113163000,경기도,성남시,수정구,신촌동,1
127.1327836,37.43621449,경기도 성남시 수정구 수진2동,4113158000,경기도,성남시,수정구,수진2동,1
127.1263,37.44475402,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1263133,37.44458291,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
127.1263286,37.44423161,경기도 성남시 수정구 태평1동,4113154000,경기도,성남시,수정구,태평1동,1
